"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"gamma_display_init","UnexposedExpr",10420,10420,"void (*)(gamma_display *, png_modifier *, png_uint_32, double, double, png_byte, int, int, int, int, int, const png_color_16 *, double)","gamma display init","display : Operations as part of Algorithms | init : Properties of Datastructure / Function / Blocks","gamma","2400428770342"
"pmIn","UnexposedExpr",10420,10420,"png_modifier *","pm In","","","2401937281091"
"file_gammaIn","UnexposedExpr",10422,10422,"double","file gamma In","","gamma","2401144177137"
"screen_gammaIn","UnexposedExpr",10422,10422,"double","screen gamma In","screen : Data-Structure and its Components","gamma","2402495041467"
"sbitIn","UnexposedExpr",10422,10422,"png_byte","sbit In","","sbit","2400388700094"
"threshold_testIn","UnexposedExpr",10423,10423,"int","threshold test In","","","2403617149806"
"use_input_precisionIn","UnexposedExpr",10423,10423,"int","use input precision In","input : Operations as part of Algorithms","","2403505215161"
"scale16In","UnexposedExpr",10423,10423,"int","scale16In","","","2400077864358"
"expand16In","UnexposedExpr",10424,10424,"int","expand16In","","","2400191174762"
"do_backgroundIn","UnexposedExpr",10424,10424,"int","do background In","do : Operations as part of Algorithms","background","2400808582672"
"bkgd_colorIn","UnexposedExpr",10424,10424,"const png_color_16 *","bkgd color In","","bkgd | color","2404244557279"
"bkgd_gammaIn","UnexposedExpr",10424,10424,"double","bkgd gamma In","","bkgd | gamma","2403093489583"
"penv","UnexposedExpr",10426,10426,"jmp_buf *","penv","","","2400635874495"
"the_exception_context","UnexposedExpr",10426,10426,"struct exception_context *","the exception context","","","2402141461602"
"the_exception_context","UnexposedExpr",10426,10426,"struct exception_context *","the exception context","","","2401220081219"
"_setjmp","UnexposedExpr",10426,10426,"int (*)(struct __jmp_buf_tag *)","setjmp","","","2404049576828"
"exception__env","UnexposedExpr",10426,10426,"struct __jmp_buf_tag *","exception env","","","2402337836540"
"pm","UnexposedExpr",10435,10435,"png_modifier *","pm","","","2401922795414"
"modifier_set_encoding","UnexposedExpr",10436,10436,"void (*)(png_modifier *)","modifier set encoding","set : Data-Structure and its Components","","2404042631558"
"pm","UnexposedExpr",10436,10436,"png_modifier *","pm","","","2400921685332"
"pm","UnexposedExpr",10437,10437,"png_modifier *","pm","","","2401593783966"
"file_gamma","UnexposedExpr",10437,10437,"double","file gamma","","gamma","2402367722492"
"pm","UnexposedExpr",10442,10442,"png_modifier *","pm","","","2401696429710"
"gama_modification_init","UnexposedExpr",10443,10443,"void (*)(gama_modification *, png_modifier *, double)","gama modification init","modification : Operations as part of Algorithms | init : Properties of Datastructure / Function / Blocks","gama","2402579835966"
"pm","UnexposedExpr",10443,10443,"png_modifier *","pm","","","2402145512885"
"file_gamma","UnexposedExpr",10443,10443,"double","file gamma","","gamma","2403292370916"
"srgb_modification_init","UnexposedExpr",10444,10444,"void (*)(srgb_modification *, png_modifier *, png_byte)","srgb modification init","modification : Operations as part of Algorithms | init : Properties of Datastructure / Function / Blocks","srgb","2401837870124"
"pm","UnexposedExpr",10444,10444,"png_modifier *","pm","","","2400517612788"
"sbit","UnexposedExpr",10445,10445,"int","sbit","","sbit","2400093324317"
"sbit","UnexposedExpr",10445,10445,"png_byte","sbit","","sbit","2402589878118"
"sbit_modification_init","UnexposedExpr",10446,10446,"void (*)(sbit_modification *, png_modifier *, png_byte)","sbit modification init","modification : Operations as part of Algorithms | init : Properties of Datastructure / Function / Blocks","sbit","2401050517680"
"pm","UnexposedExpr",10446,10446,"png_modifier *","pm","","","2400821578685"
